accuracy,loss,val_accuracy,val_loss
0.2601540684700012,1.5514148473739624,0.35877862572669983,1.360663890838623
0.3518907427787781,1.3262042999267578,0.43053436279296875,1.3203989267349243
0.4257703125476837,1.1907809972763062,0.4152671694755554,1.2317312955856323
0.4532563090324402,1.1143195629119873,0.47633588314056396,1.0837053060531616
0.48249298334121704,1.0815377235412598,0.4625954329967499,1.1755160093307495
0.6199229955673218,0.9325705766677856,0.561832070350647,0.9510980844497681
0.6451330780982971,0.818245530128479,0.5633587837219238,0.9074842929840088
0.7072829008102417,0.7416229844093323,0.6916030645370483,0.9867117404937744
0.7151610851287842,0.731749951839447,0.7175572514533997,0.708720326423645
0.7216386795043945,0.7078502178192139,0.5923663973808289,0.9213233590126038
0.7027310729026794,0.6866745948791504,0.6854962110519409,0.7640743255615234
0.7331932783126831,0.654098391532898,0.7083969712257385,0.7131327986717224
0.7589285969734192,0.6231836676597595,0.7587786316871643,0.6723406910896301
0.7657563090324402,0.6005743145942688,0.6564885377883911,1.0123769044876099
0.7657563090324402,0.5947897434234619,0.7236641049385071,0.6801102161407471
0.792542040348053,0.5618262887001038,0.7694656252861023,0.6172134876251221
0.8077731132507324,0.5232529640197754,0.7404580116271973,0.7086651921272278
0.8102241158485413,0.5189200043678284,0.8030534386634827,0.5488289594650269
0.8347339034080505,0.48891690373420715,0.7832061052322388,0.5944921970367432
0.8469887971878052,0.44779545068740845,0.7206106781959534,0.7375941276550293
0.8525910377502441,0.4530903398990631,0.7847328186035156,0.5849668979644775
0.8716736435890198,0.4031151533126831,0.8229007720947266,0.4966023862361908
0.8735994100570679,0.39673855900764465,0.7893129587173462,0.5838304758071899
0.8926820755004883,0.3679063618183136,0.7938931584358215,0.5780209898948669
0.8851540684700012,0.3906618058681488,0.8076335787773132,0.5799636244773865
0.9082633256912231,0.3382931351661682,0.8412213921546936,0.5418211221694946
0.906862735748291,0.3448093831539154,0.8335877656936646,0.45737528800964355
0.9031862616539001,0.3475269675254822,0.829007625579834,0.4927612245082855
0.9138655662536621,0.33046260476112366,0.8045801520347595,0.6822785139083862
0.9191176295280457,0.3141387701034546,0.8122137188911438,0.5061919689178467
0.9213935732841492,0.3075951933860779,0.8549618124961853,0.4281037449836731
0.9234943985939026,0.3065459132194519,0.8732824325561523,0.41462618112564087
0.9346988797187805,0.288125216960907,0.8656488656997681,0.4265208840370178
0.9371498823165894,0.27798494696617126,0.8717557191848755,0.41208016872406006
0.931897759437561,0.2890174686908722,0.8396946787834167,0.5156163573265076
0.9406512379646301,0.27133965492248535,0.89618319272995,0.3581889271736145
0.9369747638702393,0.27489376068115234,0.9083969593048096,0.34933847188949585
0.9555321931838989,0.23750236630439758,0.8503816723823547,0.44172582030296326
0.9520308375358582,0.24257053434848785,0.8412213921546936,0.5446895360946655
0.9420518279075623,0.25894895195961,0.9129770994186401,0.3429996967315674
0.9553571343421936,0.2268698513507843,0.9190839529037476,0.3747204840183258
0.9522058963775635,0.24262602627277374,0.903816819190979,0.35122302174568176
0.9564075469970703,0.23391838371753693,0.9083969593048096,0.3697120249271393
0.955707311630249,0.2332075536251068,0.9297710061073303,0.333014577627182
0.9585084319114685,0.22399073839187622,0.8396946787834167,0.5026333928108215
0.9628851413726807,0.2146114856004715,0.9068702459335327,0.32118934392929077
0.9667366743087769,0.20398551225662231,0.885496199131012,0.5374425053596497
0.9581582546234131,0.2230914831161499,0.8946564793586731,0.44739729166030884
0.9670868515968323,0.19545982778072357,0.9007633328437805,0.38361644744873047
0.9597339034080505,0.22617149353027344,0.9297710061073303,0.31218451261520386
