accuracy,loss,val_accuracy,val_loss
0.2808123230934143,1.3986492156982422,0.3801526725292206,1.3252816200256348
0.5274859666824341,1.0552608966827393,0.6534351110458374,0.8425507545471191
0.6517857313156128,0.7699002623558044,0.6519083976745605,0.7247677445411682
0.7282913327217102,0.6145248413085938,0.7007633447647095,0.6566969752311707
0.7403711676597595,0.5725480914115906,0.7648854851722717,0.5467442274093628
0.7857142686843872,0.4802521765232086,0.7862595319747925,0.486508846282959
0.8100489974021912,0.42448827624320984,0.8030534386634827,0.4290996193885803
0.8504902124404907,0.34771043062210083,0.8076335787773132,0.4431832730770111
0.8820028305053711,0.30202171206474304,0.8488549590110779,0.42813044786453247
0.90003502368927,0.24717018008232117,0.9053435325622559,0.24355876445770264
0.9220938086509705,0.19513195753097534,0.8977099061012268,0.27037814259529114
0.9357492923736572,0.1779228299856186,0.8732824325561523,0.3610815703868866
0.9373249411582947,0.16309872269630432,0.9206106662750244,0.2059718519449234
0.9529061913490295,0.12492040544748306,0.9129770994186401,0.2492361217737198
0.9448529481887817,0.13702993094921112,0.914503812789917,0.2471999078989029
0.9639355540275574,0.10369569808244705,0.932824432849884,0.22168280184268951
0.9751400351524353,0.07471296936273575,0.9358778595924377,0.2249346375465393
0.9401260614395142,0.16964136064052582,0.9267175793647766,0.24550506472587585
0.9742646813392639,0.08532574027776718,0.943511426448822,0.1712765395641327
0.9816176295280457,0.058847952634096146,0.9648854732513428,0.14599654078483582
0.9929971694946289,0.027613140642642975,0.9557251930236816,0.18397608399391174
0.9427521228790283,0.22080005705356598,0.8931297659873962,0.3029778301715851
0.9751400351524353,0.07470566034317017,0.9694656729698181,0.14195440709590912
0.9924719929695129,0.02892700955271721,0.9648854732513428,0.16150912642478943
0.9964985847473145,0.017699772492051125,0.970992386341095,0.16833172738552094
0.9985994100570679,0.013416770845651627,0.9648854732513428,0.1768856644630432
0.968662440776825,0.10913149267435074,0.9648854732513428,0.18015527725219727
0.9970238208770752,0.018631238490343094,0.9740458130836487,0.1383015513420105
0.9949229955673218,0.016950765624642372,0.9786259531974792,0.15364184975624084
0.9991246461868286,0.00845927931368351,0.9786259531974792,0.16315817832946777
0.9826680421829224,0.059699442237615585,0.9572519063949585,0.1632833629846573
0.9952731132507324,0.02026299387216568,0.9725190997123718,0.14770537614822388
0.9984243512153625,0.010815603658556938,0.9832060933113098,0.12936881184577942
0.9975489974021912,0.012529400177299976,0.932824432849884,0.331397145986557
0.9723389148712158,0.10466798394918442,0.9694656729698181,0.1624307781457901
0.9971988797187805,0.014634153805673122,0.9770992398262024,0.16326621174812317
0.9994747638702393,0.007346311584115028,0.9755725264549255,0.18769630789756775
1.0,0.005159216932952404,0.9786259531974792,0.1779799461364746
1.0,0.004793364088982344,0.9786259531974792,0.17923077940940857
0.9553571343421936,0.13596493005752563,0.9648854732513428,0.1507238894701004
0.9917716979980469,0.03106001392006874,0.970992386341095,0.16523855924606323
0.9973739385604858,0.011164206080138683,0.9541984796524048,0.2605134844779968
0.9964985847473145,0.016893288120627403,0.9786259531974792,0.20652778446674347
