accuracy,loss,val_accuracy,val_loss
0.6981792449951172,1.0463297367095947,0.6916030645370483,0.7226021885871887
0.830007016658783,0.5286665558815002,0.8595420122146606,0.4508618116378784
0.8727241158485413,0.39496222138404846,0.8198473453521729,0.4574669897556305
0.9051120281219482,0.32239362597465515,0.858015239238739,0.4352043867111206
0.9122899174690247,0.3100619912147522,0.8931297659873962,0.3216334581375122
0.9236694574356079,0.25931477546691895,0.8977099061012268,0.32102108001708984
0.9401260614395142,0.23176293075084686,0.9083969593048096,0.25940898060798645
0.9474790096282959,0.20867064595222473,0.9190839529037476,0.2805492579936981
0.9560574293136597,0.18555647134780884,0.9236640930175781,0.24174003303050995
0.9543067216873169,0.18879443407058716,0.9312977194786072,0.22932550311088562
0.9597339034080505,0.171777606010437,0.914503812789917,0.29792359471321106
0.9635854363441467,0.16110506653785706,0.9297710061073303,0.21620716154575348
0.9721638560295105,0.13519544899463654,0.9465649127960205,0.1871027648448944
0.9728641510009766,0.13431023061275482,0.932824432849884,0.2059437483549118
0.968662440776825,0.14163026213645935,0.9175572395324707,0.24164079129695892
0.9716386795043945,0.13688352704048157,0.9465649127960205,0.19521640241146088
0.9772409200668335,0.12026160955429077,0.9236640930175781,0.24658289551734924
0.9765406250953674,0.1213812530040741,0.9603053331375122,0.15633849799633026
0.9735644459724426,0.12568047642707825,0.9633587598800659,0.15224209427833557
0.9814425706863403,0.10650866478681564,0.9053435325622559,0.3373643755912781
0.982492983341217,0.10385250300168991,0.9450381398200989,0.1742946207523346
0.9840686321258545,0.0962110385298729,0.9664121866226196,0.1428317427635193
0.9835433959960938,0.09363279491662979,0.9648854732513428,0.1507093757390976
0.9831932783126831,0.10634541511535645,0.9679389595985413,0.13089722394943237
0.9877451062202454,0.0896419957280159,0.9755725264549255,0.12337241321802139
0.9789915680885315,0.10208781808614731,0.9679389595985413,0.14837178587913513
0.9872198700904846,0.08770019561052322,0.9832060933113098,0.11087842285633087
0.988095223903656,0.0831662267446518,0.9679389595985413,0.1451125144958496
0.9908963441848755,0.07486048340797424,0.9862595200538635,0.10010406374931335
0.993697464466095,0.06695739179849625,0.9877862334251404,0.08384869247674942
0.9915966391563416,0.07076911628246307,0.981679379940033,0.09864802658557892
0.9746148586273193,0.1341618150472641,0.9740458130836487,0.11148348450660706
0.9924719929695129,0.07091238349676132,0.981679379940033,0.12688744068145752
0.9949229955673218,0.06266053766012192,0.9908397197723389,0.0753718689084053
0.9977241158485413,0.055385690182447433,0.9908397197723389,0.07864972203969955
0.9901960492134094,0.07137560099363327,0.9801526665687561,0.09721982479095459
0.9950980544090271,0.060396332293748856,0.9297710061073303,0.22982655465602875
0.993172287940979,0.06606157124042511,0.9954198598861694,0.06961596012115479
0.9978991746902466,0.05158589407801628,0.9969465732574463,0.06075610592961311
0.9984243512153625,0.049039363861083984,0.9877862334251404,0.08034282177686691
0.9968487620353699,0.05364324152469635,0.9954198598861694,0.07061436772346497
0.9621848464012146,0.1610236018896103,0.9740458130836487,0.10397111624479294
0.9910714030265808,0.0755658969283104,0.9938931465148926,0.07872053235769272
0.9964985847473145,0.05789526551961899,0.9954198598861694,0.07095305621623993
0.9977241158485413,0.051699087023735046,0.9801526665687561,0.11110354214906693
0.9963235259056091,0.05375087261199951,0.989313006401062,0.07891850918531418
0.9810924530029297,0.1444762945175171,0.9572519063949585,0.15807393193244934
0.986869752407074,0.08263188600540161,0.9862595200538635,0.09809240698814392
0.9975489974021912,0.05496665835380554,0.9923664331436157,0.06688464432954788
