accuracy,loss,val_accuracy,val_loss
0.26943278312683105,1.5825653076171875,0.30839693546295166,1.4452977180480957
0.36957281827926636,1.3145445585250854,0.39694657921791077,1.4833287000656128
0.5371148586273193,1.1216506958007812,0.4656488597393036,1.1638262271881104
0.6710433959960938,0.8365409970283508,0.6870229244232178,0.8132694959640503
0.6797969341278076,0.7142744660377502,0.6793892979621887,0.6712690591812134
0.7289915680885315,0.6813294291496277,0.7022900581359863,0.7059502005577087
0.7384454011917114,0.6510297060012817,0.732824444770813,0.8001204133033752
0.7689075469970703,0.597093939781189,0.7480915784835815,0.5994844436645508
0.7892156839370728,0.5611231327056885,0.7679389119148254,0.5897454619407654
0.8025209903717041,0.531014084815979,0.7770992517471313,0.5782533884048462
0.8186274766921997,0.5050944089889526,0.7389312982559204,0.6238129734992981
0.8230041861534119,0.49089598655700684,0.7587786316871643,0.6231767535209656
0.8258053064346313,0.4890572130680084,0.7893129587173462,0.5952794551849365
0.8496148586273193,0.4429870545864105,0.8122137188911438,0.4672892689704895
0.856267511844635,0.4176757037639618,0.8366411924362183,0.4526127278804779
0.8751750588417053,0.3898104429244995,0.8519083857536316,0.40712136030197144
0.8965336084365845,0.35345569252967834,0.8335877656936646,0.4553559124469757
0.8816526532173157,0.3848284184932709,0.8916030526161194,0.36298948526382446
0.9014355540275574,0.3453150987625122,0.8427481055259705,0.4224315881729126
0.9030112028121948,0.337586909532547,0.8946564793586731,0.3530524671077728
0.9098389148712158,0.3384934365749359,0.9053435325622559,0.3432154953479767
0.9219187498092651,0.2943963408470154,0.8900763392448425,0.3611012101173401
0.9226190447807312,0.2920342981815338,0.9007633328437805,0.32396408915519714
0.9262955188751221,0.28467267751693726,0.89618319272995,0.3844406008720398
0.9403011202812195,0.25066590309143066,0.9236640930175781,0.3014920651912689
0.931197464466095,0.2849466800689697,0.9099236726760864,0.2928416132926941
0.9338235259056091,0.2590053677558899,0.9282442927360535,0.30440032482147217
0.9466036558151245,0.2369452714920044,0.9221373796463013,0.32888343930244446
0.949404776096344,0.2365482896566391,0.9160305261611938,0.3228147625923157
0.957457959651947,0.21449175477027893,0.9297710061073303,0.3074662387371063
0.9459033608436584,0.2400517612695694,0.9312977194786072,0.29002076387405396
0.9551820755004883,0.22579459846019745,0.9389312863349915,0.2885136306285858
0.9723389148712158,0.17648933827877045,0.9465649127960205,0.23371577262878418
0.9478291273117065,0.23578275740146637,0.9282442927360535,0.26826584339141846
0.9677870869636536,0.19210657477378845,0.932824432849884,0.27121639251708984
0.9641106724739075,0.19412291049957275,0.9419847130775452,0.27790766954421997
0.9383753538131714,0.2785220742225647,0.932824432849884,0.29190686345100403
0.9655112028121948,0.1998833566904068,0.9511450529098511,0.24486175179481506
0.9777660965919495,0.1613646149635315,0.9374045729637146,0.27320489287376404
0.9739145636558533,0.1742003709077835,0.9526717662811279,0.24524752795696259
0.970588207244873,0.18000191450119019,0.9450381398200989,0.2890301048755646
0.9593837261199951,0.20418596267700195,0.9221373796463013,0.31306931376457214
0.9593837261199951,0.2165640890598297,0.9267175793647766,0.2877356708049774
