accuracy,loss,val_accuracy,val_loss
0.7022058963775635,0.9816495180130005,0.6916030645370483,0.735639750957489
0.7832633256912231,0.6120084524154663,0.8549618124961853,0.4587958753108978
0.8776260614395142,0.41408365964889526,0.8564885258674622,0.4131191670894623
0.9021358489990234,0.32861125469207764,0.9007633328437805,0.33597832918167114
0.9170168042182922,0.29725131392478943,0.8946564793586731,0.3224066197872162
0.9222689270973206,0.269686222076416,0.8992366194725037,0.29087311029434204
0.9485294222831726,0.21381564438343048,0.9190839529037476,0.24679537117481232
0.9565826058387756,0.19169947504997253,0.9114503860473633,0.2606549561023712
0.9641106724739075,0.16546320915222168,0.9343511462211609,0.21253925561904907
0.9679622054100037,0.14796197414398193,0.9114503860473633,0.26589253544807434
0.9691876769065857,0.1437987983226776,0.9419847130775452,0.2240251898765564
0.9418767690658569,0.2868295907974243,0.8488549590110779,0.46265193819999695
0.9278711676597595,0.2708965837955475,0.9236640930175781,0.2572660446166992
0.9567577242851257,0.18843786418437958,0.9343511462211609,0.2302287518978119
0.9677870869636536,0.1534578502178192,0.9267175793647766,0.2388315200805664
0.9704131484031677,0.14065557718276978,0.9404579997062683,0.21040843427181244
0.9728641510009766,0.13351650536060333,0.9404579997062683,0.17874903976917267
0.97496497631073,0.1266690343618393,0.9450381398200989,0.19942235946655273
0.975665271282196,0.12292902171611786,0.914503812789917,0.32900288701057434
0.975665271282196,0.12044446170330048,0.9511450529098511,0.16906091570854187
0.9770658016204834,0.11362698674201965,0.9541984796524048,0.158875972032547
0.9823179244995117,0.10328546911478043,0.9343511462211609,0.22879359126091003
0.9795168042182922,0.10493683069944382,0.9541984796524048,0.15544871985912323
0.9798669219017029,0.10342887789011002,0.943511426448822,0.2140902429819107
0.9810924530029297,0.10028280317783356,0.9450381398200989,0.1687570959329605
0.9793417453765869,0.10933122038841248,0.9664121866226196,0.13276253640651703
0.9807422757148743,0.10240978747606277,0.9206106662750244,0.22962898015975952
0.9700630307197571,0.1477670520544052,0.9557251930236816,0.16293014585971832
0.9845938086509705,0.099938303232193,0.9618320465087891,0.17057472467422485
0.9866946935653687,0.08886581659317017,0.9603053331375122,0.1615717113018036
0.9852941036224365,0.08935217559337616,0.9496183395385742,0.13929007947444916
0.986869752407074,0.08442477136850357,0.9770992398262024,0.10542748123407364
0.9889705777168274,0.0767035260796547,0.9740458130836487,0.09021355956792831
0.9877451062202454,0.07410389930009842,0.970992386341095,0.10528013855218887
0.9910714030265808,0.06723852455615997,0.9877862334251404,0.08332952857017517
0.9935224056243896,0.06066872552037239,0.9847328066825867,0.0737713947892189
0.9898459315299988,0.07127464562654495,0.9862595200538635,0.07129546254873276
0.9921218752861023,0.061823830008506775,0.989313006401062,0.08129943907260895
0.9919467568397522,0.06745859980583191,0.9694656729698181,0.11902806907892227
0.9947478771209717,0.058649852871894836,0.9938931465148926,0.060745641589164734
0.9536064267158508,0.1941777765750885,0.8213740587234497,0.49159491062164307
0.8385854363441467,0.439847856760025,0.8916030526161194,0.308904767036438
0.9173669219017029,0.2453775703907013,0.8916030526161194,0.31316661834716797
0.9609593749046326,0.14650887250900269,0.9725190997123718,0.1269463300704956
0.976190447807312,0.11448191851377487,0.9725190997123718,0.1122087761759758
0.9921218752861023,0.0696304440498352,0.9694656729698181,0.14616413414478302
0.9915966391563416,0.0650973916053772,0.9801526665687561,0.10026149451732635
0.9908963441848755,0.06671426445245743,0.9908397197723389,0.06503758579492569
0.9959734082221985,0.05139467492699623,0.989313006401062,0.07631154358386993
0.9956232309341431,0.05124954506754875,0.9755725264549255,0.09197069704532623
